,label,youtube_id,time_start,time_end,split,downloaded
203738,yoga,wAhNFc7FQXM,13,23,train,False
207594,yoga,xGKWKsgDuzs,415,425,train,False
180011,yoga,p0m-602MaTg,306,316,train,False
128899,yoga,_qs2o162Rg8,130,140,train,False
116838,yoga,XKrmE6UkakY,36,46,train,False
108898,yoga,UyQyMdbAAkg,212,222,train,False
133898,yoga,bMMlzQsQPk4,53,63,train,False
161027,yoga,jOAgsbj8p_0,24,34,train,False
63883,yoga,HvEaINlE_RU,182,192,train,False
50616,yoga,E7e1B_clIIM,72,82,train,False
67330,yoga,IvK1equqVKc,600,610,train,False
178330,yoga,oYfmDfxrLDo,557,567,train,False
175309,yoga,neEhHUlE_BY,22,32,train,False
135607,yoga,bqWwf0MIuDg,161,171,train,False
63197,yoga,HjEtntEon5g,43,53,train,False
60707,yoga,H0ldPBkFWUU,125,135,train,False
24426,yoga,6WZdEntUeds,112,122,train,False
108554,yoga,UsK4VDl2U8c,35,45,train,False
23582,yoga,6GHQYLQmGgk,1183,1193,train,False
99205,yoga,S6t5KHqoYQ8,3,13,train,False
40424,yoga,BBOE2EZCXs0,25,35,train,False
22693,yoga,5zLZagmuFGw,8,18,train,False
64485,yoga,I6Nij3b6cBY,103,113,train,False
4020,yoga,0KBx0tC7pxQ,528,538,train,False
27995,yoga,7aevLz4taR8,3,13,train,False
75343,yoga,LIAvE4ixA_Y,310,320,train,False
212893,yoga,yv2vtBkecsg,491,501,train,False
216446,yoga,zyYJF5dAwtE,67,77,train,False
101874,yoga,SuZv5erFAGw,83,93,train,False
90021,yoga,PV9b_TONRu0,4,14,train,False
216434,yoga,zyOP2StwS_g,71,81,train,False
204152,yoga,wIFTHb6ERwQ,246,256,train,False
107224,yoga,UT5_PsbR2ww,870,880,train,False
128449,yoga,_i3E0CVwD8U,31,41,train,False
23865,yoga,6Lh3cm9GdTU,227,237,train,False
133893,yoga,bMKXLUL03qk,208,218,train,False
168148,yoga,lWdR89KudxA,55,65,train,False
173051,yoga,mwnKmOaUd58,964,974,train,False
121162,yoga,YaH5U2m2R44,27,37,train,False
203375,yoga,w3WPr0_xhOo,245,255,train,False
114196,yoga,WYtHtmZTlMw,760,770,train,False
64849,yoga,ICsszjdJJuo,244,254,train,False
13271,yoga,37RXp8MI7QA,24,34,train,False
193145,yoga,sw7OXFmoKdE,28,38,train,False
200343,yoga,v7hapgiuUsM,107,117,train,False
102757,yoga,TAKJTQMAb2s,96,106,train,False
185691,yoga,qjnMDDjJmpI,513,523,train,False
78640,yoga,MEvwWJ4v1WI,130,140,train,False
26235,yoga,74R4Z5DJ7PI,11,21,train,False
74747,yoga,L7P57_2XLj4,907,917,train,False
187513,yoga,rGp9LsA39RU,2080,2090,train,False
22555,yoga,5wFXVGuH30Q,18,28,train,False
121538,yoga,Ygov7rDebJ4,301,311,train,False
193155,yoga,swDIz6UCvf8,176,186,train,False
194048,yoga,tB2QmsoG8C0,2,12,train,False
3612,yoga,0BhOQ2tl2KQ,176,186,train,False
80220,yoga,MhJlTCdHOrk,1123,1133,train,False
68563,yoga,JH6X6js9H1k,73,83,train,False
14018,yoga,3MyoxnwZ0ks,89,99,train,False
121289,yoga,Yc6-CRkGqy4,94,104,train,False
68985,yoga,JPl7p_XULsQ,12,22,train,False
109239,yoga,V4X4DEa_zX0,89,99,train,False
123848,yoga,ZOIKntg2JHo,54,64,train,False
75518,yoga,LLPPBOy_f6o,186,196,train,False
175293,yoga,neCSWG7WMxg,62,72,train,False
179228,yoga,onJXCdGH030,40,50,train,False
108261,yoga,Uma1-8NgfRQ,393,403,train,False
156965,yoga,iBgFEn7B7bQ,65,75,train,False
36042,yoga,9xh5-LALxOE,261,271,train,False
178750,yoga,ofKMo-lVs9E,100,110,train,False
34170,yoga,9Q2a-TfHog4,107,117,train,False
2255,yoga,-lOc3wkCnbY,103,113,train,False
108663,yoga,Uu7fAT9SQvo,146,156,train,False
200869,yoga,vHDOj3hRrHI,114,124,train,False
215689,yoga,zkMCJYw-1rk,44,54,train,False
196660,yoga,u08-Ivx8-Po,91,101,train,False
168818,yoga,lhyZYrstlgg,77,87,train,False
62806,yoga,Hbf3u2gLyq0,369,379,train,False
93740,yoga,QaWERHWy054,23,33,train,False
122638,yoga,Z0gvtjhH8Mc,347,357,train,False
11214,yoga,2WnSJQvhV0E,1,11,train,False
63765,yoga,HtK9TtTFcYU,224,234,train,False
37864,yoga,ATdPOBI85rQ,45,55,train,False
131108,yoga,aWm9zd6Ofz8,101,111,train,False
154408,yoga,hR4vw1ROtK4,431,441,train,False
195240,yoga,tYazIpJpDNI,229,239,train,False
23182,yoga,68T1Aa3_KxI,1,11,train,False
12574,yoga,2wRO7PuyR9w,180,190,train,False
121049,yoga,YZ8VMXkzYeE,88,98,train,False
55901,yoga,FeH0kCjf7_A,36,46,train,False
19173,yoga,4w9zksIiNBo,27,37,train,False
202557,yoga,vnVbbmxFovA,105,115,train,False
103028,yoga,TFnmgc_H-5o,219,229,train,False
198203,yoga,uS_-rIkFc3Q,2173,2183,train,False
107733,yoga,UcWcujBu458,72,82,train,False
68700,yoga,JJcxp30FRjg,3,13,train,False
149619,yoga,g-XfSbc4lHc,2,12,train,False
24184,yoga,6SJxrfj5iCA,25,35,train,False
149626,yoga,g-YdewypNNg,0,10,train,False
13323,yoga,38essU5B88M,52,62,train,False
